iter_b,action_b,payoff_b,selection_method_b
9152,0,5,greedy
9153,0,0,greedy
9154,1,3,random
9155,0,0,greedy
9156,0,5,greedy
9157,0,5,greedy
9158,0,0,greedy
9159,0,5,greedy
9160,1,0,random
9161,0,0,greedy
9162,0,0,greedy
9163,0,5,greedy
9164,0,0,greedy
9165,0,5,greedy
9166,0,5,greedy
9167,0,0,greedy
9168,0,0,greedy
9169,0,0,greedy
9170,1,3,greedy
9171,1,3,greedy
9172,1,3,greedy
9173,1,3,greedy
9174,1,3,random
9175,1,3,greedy
9176,1,3,greedy
9177,1,3,random
9178,1,3,random
9179,1,3,greedy
9180,1,3,greedy
9181,1,3,greedy
9182,1,3,greedy
9183,1,3,greedy
9184,1,3,greedy
9185,1,3,random
9186,1,3,greedy
9187,1,3,greedy
9188,1,3,greedy
9189,1,3,greedy
9190,1,3,greedy
9191,1,3,greedy
9192,1,3,greedy
9193,1,3,greedy
9194,1,3,greedy
9195,1,3,random
9196,1,0,greedy
9197,1,3,greedy
9198,1,0,greedy
9199,0,5,greedy
9200,0,5,greedy
9201,0,5,greedy
9202,0,5,greedy
9203,0,5,greedy
9204,0,0,greedy
9205,0,5,greedy
9206,0,0,greedy
9207,0,0,random
9208,0,5,greedy
9209,0,5,greedy
9210,0,0,greedy
9211,0,5,greedy
9212,0,0,greedy
9213,0,5,greedy
9214,0,0,greedy
9215,0,5,random
9216,1,0,random
9217,0,0,greedy
9218,0,0,greedy
9219,0,5,greedy
9220,0,0,greedy
9221,0,5,random
9222,0,0,greedy
9223,0,5,greedy
9224,0,0,greedy
9225,0,5,greedy
9226,0,0,greedy
9227,0,5,greedy
9228,0,0,greedy
9229,1,3,greedy
9230,1,3,greedy
9231,1,3,greedy
9232,1,3,random
9233,1,3,greedy
9234,1,3,greedy
9235,1,3,greedy
9236,1,3,greedy
9237,0,5,random
9238,0,5,greedy
9239,0,5,greedy
9240,0,5,greedy
9241,0,0,greedy
9242,0,0,greedy
9243,0,5,greedy
9244,0,5,greedy
9245,0,0,greedy
9246,0,5,greedy
9247,0,0,greedy
9248,0,5,greedy
9249,0,0,greedy
9250,0,5,greedy
9251,0,0,random
9252,0,5,greedy
9253,0,0,greedy
9254,0,5,greedy
9255,0,0,greedy
9256,1,3,greedy
9257,1,3,greedy
9258,1,3,greedy
9259,1,3,greedy
9260,1,3,greedy
9261,1,3,greedy
9262,0,5,random
9263,0,5,greedy
9264,0,5,greedy
9265,0,5,greedy
9266,0,0,greedy
9267,0,5,greedy
9268,0,0,greedy
9269,0,5,greedy
9270,0,0,greedy
9271,0,5,greedy
9272,0,0,greedy
9273,0,5,greedy
9274,0,0,greedy
9275,0,5,greedy
9276,0,0,greedy
9277,0,5,greedy
9278,0,0,greedy
9279,0,5,greedy
9280,0,0,greedy
9281,1,3,greedy
9282,1,3,random
9283,1,3,greedy
9284,1,3,greedy
9285,1,3,greedy
9286,1,3,greedy
9287,1,3,greedy
9288,1,3,greedy
9289,1,3,greedy
9290,1,3,greedy
9291,1,3,greedy
9292,1,3,greedy
9293,0,5,random
9294,1,3,greedy
9295,1,3,greedy
9296,1,3,greedy
9297,1,3,greedy
9298,1,3,greedy
9299,0,5,random
9300,0,5,greedy
9301,0,5,greedy
9302,0,5,greedy
9303,0,5,greedy
9304,0,0,greedy
9305,0,5,greedy
9306,0,5,greedy
9307,0,5,greedy
9308,0,5,greedy
9309,0,5,greedy
9310,0,5,random
9311,0,0,greedy
9312,0,5,greedy
9313,0,0,greedy
9314,0,5,greedy
9315,0,0,greedy
9316,0,5,greedy
9317,1,0,random
9318,0,0,greedy
9319,0,0,random
9320,0,0,greedy
9321,0,5,greedy
9322,0,0,greedy
9323,0,5,greedy
9324,0,0,greedy
9325,0,5,greedy
9326,0,0,greedy
9327,0,5,random
9328,0,0,random
9329,0,5,greedy
9330,0,0,greedy
9331,0,5,greedy
9332,0,0,greedy
9333,0,5,greedy
9334,0,0,random
9335,0,5,greedy
9336,0,0,greedy
9337,0,5,greedy
9338,0,0,greedy
9339,0,5,greedy
9340,0,0,greedy
9341,0,5,random
9342,0,0,greedy
9343,0,0,random
9344,1,3,greedy
9345,1,3,greedy
9346,1,3,greedy
9347,1,3,greedy
9348,1,3,greedy
9349,1,3,greedy
9350,1,3,greedy
9351,1,3,greedy
9352,1,3,greedy
9353,1,3,greedy
9354,1,3,greedy
9355,1,0,greedy
9356,0,5,random
9357,0,5,greedy
9358,1,3,random
9359,0,5,greedy
9360,0,5,greedy
9361,0,5,greedy
9362,0,5,greedy
9363,0,5,greedy
9364,0,5,greedy
9365,0,5,greedy
9366,0,0,greedy
9367,0,5,greedy
9368,0,0,greedy
9369,0,5,greedy
9370,0,0,greedy
9371,0,5,greedy
9372,0,0,greedy
9373,0,5,greedy
9374,0,0,greedy
9375,0,5,greedy
9376,0,0,greedy
9377,0,5,greedy
9378,0,0,greedy
9379,0,5,greedy
9380,1,0,random
9381,0,0,greedy
9382,0,0,greedy
9383,0,0,greedy
9384,0,0,greedy
9385,0,5,greedy
9386,0,5,greedy
9387,0,0,greedy
9388,0,5,greedy
9389,0,0,greedy
9390,0,5,greedy
9391,0,0,greedy
9392,0,5,greedy
9393,0,0,greedy
9394,0,5,greedy
9395,0,0,greedy
9396,1,3,greedy
9397,1,0,greedy
9398,0,0,greedy
9399,1,0,greedy
9400,0,0,greedy
9401,1,0,greedy
9402,0,0,greedy
9403,1,0,greedy
9404,0,0,greedy
9405,0,0,random
9406,1,0,greedy
9407,1,0,greedy
9408,0,0,greedy
9409,1,0,greedy
9410,0,0,greedy
9411,1,0,greedy
9412,0,0,greedy
9413,1,0,greedy
9414,0,0,random
9415,1,0,greedy
9416,0,0,greedy
9417,1,0,greedy
9418,0,0,greedy
9419,1,0,greedy
9420,0,0,greedy
9421,1,0,greedy
9422,0,0,greedy
9423,1,0,greedy
9424,0,0,greedy
9425,1,0,greedy
9426,0,0,greedy
9427,1,0,greedy
9428,0,0,greedy
9429,0,0,random
9430,1,0,greedy
9431,1,0,greedy
9432,0,0,greedy
9433,1,0,greedy
9434,0,0,random
9435,1,0,greedy
9436,0,0,greedy
9437,1,0,greedy
9438,0,0,greedy
9439,1,0,greedy
9440,0,0,greedy
9441,1,0,greedy
9442,0,0,greedy
9443,1,0,greedy
9444,0,0,greedy
9445,1,0,greedy
9446,0,0,greedy
9447,1,0,greedy
9448,0,0,greedy
9449,1,3,greedy
9450,1,0,greedy
9451,0,0,greedy
9452,1,3,greedy
9453,0,0,random
9454,0,5,random
9455,1,3,greedy
9456,1,0,greedy
9457,0,0,random
9458,1,0,greedy
9459,0,0,greedy
9460,1,0,greedy
9461,0,0,greedy
9462,1,0,greedy
9463,0,0,greedy
9464,1,0,greedy
9465,0,0,greedy
9466,1,0,greedy
9467,0,0,greedy
9468,1,0,greedy
9469,0,0,greedy
9470,1,0,greedy
9471,0,0,greedy
9472,1,0,greedy
9473,0,0,greedy
9474,1,0,greedy
9475,0,0,greedy
9476,1,0,greedy
9477,0,0,greedy
9478,1,0,greedy
9479,0,0,greedy
9480,1,0,greedy
9481,0,0,greedy
9482,1,0,greedy
9483,0,0,greedy
9484,0,0,random
9485,1,0,greedy
9486,1,0,greedy
9487,0,0,greedy
9488,1,0,random
9489,0,5,greedy
9490,0,0,greedy
9491,0,0,greedy
9492,0,0,greedy
9493,1,0,greedy
9494,0,5,greedy
9495,0,0,greedy
9496,0,0,greedy
9497,1,0,greedy
9498,0,0,greedy
9499,0,0,random
9500,1,0,greedy
9501,1,0,greedy
9502,0,0,greedy
9503,1,0,greedy
9504,1,0,random
9505,0,0,greedy
9506,0,0,random
9507,1,0,greedy
9508,0,0,greedy
9509,1,0,greedy
9510,0,0,greedy
9511,1,0,greedy
9512,0,0,random
9513,1,0,greedy
9514,0,0,greedy
9515,1,0,greedy
9516,0,0,greedy
9517,1,0,greedy
9518,0,0,greedy
9519,1,0,greedy
9520,0,0,greedy
9521,1,0,greedy
9522,0,0,greedy
9523,1,0,greedy
9524,0,0,greedy
9525,1,0,greedy
9526,0,0,greedy
9527,1,0,greedy
9528,0,0,greedy
9529,1,0,greedy
9530,0,0,greedy
9531,0,0,random
9532,1,0,greedy
9533,1,0,random
9534,0,0,greedy
9535,1,0,greedy
9536,0,0,random
9537,1,0,greedy
9538,0,0,greedy
9539,1,0,greedy
9540,0,0,greedy
9541,1,0,greedy
9542,0,0,greedy
9543,0,0,random
9544,1,0,greedy
9545,1,0,greedy
9546,0,0,greedy
9547,0,0,random
9548,1,0,greedy
9549,1,0,greedy
9550,0,0,greedy
9551,1,0,greedy
9552,0,0,greedy
9553,0,0,random
9554,1,0,greedy
9555,1,0,greedy
9556,0,0,greedy
9557,1,0,greedy
9558,0,0,greedy
9559,1,0,greedy
9560,0,5,greedy
9561,0,0,greedy
9562,1,3,random
9563,0,0,greedy
9564,0,0,greedy
9565,1,3,greedy
9566,1,0,greedy
9567,1,0,greedy
9568,1,0,greedy
9569,0,0,greedy
9570,1,0,greedy
9571,0,0,greedy
9572,1,0,greedy
9573,0,0,greedy
9574,1,0,greedy
9575,0,0,greedy
9576,1,0,greedy
9577,0,0,greedy
9578,1,0,greedy
9579,0,0,greedy
9580,1,0,greedy
9581,0,0,greedy
9582,1,0,greedy
9583,0,0,random
9584,0,0,random
9585,1,0,greedy
9586,0,0,random
9587,1,0,greedy
9588,1,0,greedy
9589,0,0,greedy
9590,1,3,greedy
9591,1,3,greedy
9592,1,0,greedy
9593,1,0,greedy
9594,1,0,greedy
9595,1,0,greedy
9596,0,0,greedy
9597,1,0,greedy
9598,0,0,greedy
9599,1,0,greedy
9600,1,0,random
9601,0,0,greedy
9602,0,0,greedy
9603,1,0,greedy
9604,0,0,greedy
9605,1,0,greedy
9606,0,0,random
9607,1,0,greedy
9608,0,0,greedy
9609,1,0,greedy
9610,0,0,greedy
9611,1,0,greedy
9612,0,0,greedy
9613,1,0,greedy
9614,0,0,greedy
9615,1,0,greedy
9616,0,0,greedy
9617,1,0,greedy
9618,0,0,greedy
9619,1,0,greedy
9620,0,0,greedy
9621,1,0,greedy
9622,0,0,greedy
9623,1,0,greedy
9624,0,0,greedy
9625,1,0,greedy
9626,0,0,greedy
9627,1,0,greedy
9628,0,0,greedy
9629,1,0,greedy
9630,1,0,random
9631,0,0,greedy
9632,0,0,greedy
9633,1,0,greedy
9634,0,0,greedy
9635,1,0,greedy
9636,0,0,greedy
9637,1,0,greedy
9638,0,0,greedy
9639,1,0,greedy
9640,0,0,greedy
9641,1,0,greedy
9642,0,0,greedy
9643,1,0,greedy
9644,0,0,greedy
9645,1,0,greedy
9646,0,0,greedy
9647,1,0,greedy
9648,0,0,greedy
9649,1,0,greedy
9650,1,0,random
9651,0,0,greedy
9652,0,0,greedy
9653,1,0,greedy
9654,1,0,random
9655,0,0,greedy
9656,0,0,greedy
9657,1,0,greedy
9658,0,0,greedy
9659,1,0,greedy
9660,0,0,greedy
9661,1,0,random
9662,0,0,greedy
9663,1,0,greedy
9664,0,0,greedy
9665,1,0,random
9666,0,0,greedy
9667,1,0,greedy
9668,0,0,random
9669,1,0,greedy
9670,0,0,greedy
9671,1,0,greedy
9672,0,0,greedy
9673,1,0,greedy
9674,0,0,greedy
9675,1,0,greedy
9676,0,0,greedy
9677,1,0,greedy
9678,0,0,greedy
9679,0,0,random
9680,1,0,greedy
9681,1,0,greedy
9682,0,0,greedy
9683,1,0,greedy
9684,0,0,greedy
9685,1,0,greedy
9686,0,0,greedy
9687,1,0,greedy
9688,0,0,greedy
9689,1,0,greedy
9690,0,5,greedy
9691,0,0,greedy
9692,0,0,greedy
9693,0,0,random
9694,0,0,greedy
9695,1,0,random
9696,0,0,greedy
9697,0,0,greedy
9698,0,0,greedy
9699,0,0,greedy
9700,1,0,greedy
9701,0,0,greedy
9702,1,0,greedy
9703,0,0,greedy
9704,1,0,greedy
9705,0,0,greedy
9706,1,0,greedy
9707,0,0,greedy
9708,1,0,greedy
9709,0,0,greedy
9710,1,0,greedy
9711,0,0,greedy
9712,1,0,greedy
9713,0,0,greedy
9714,1,3,random
9715,1,0,greedy
9716,1,0,greedy
9717,1,0,greedy
9718,1,0,greedy
9719,1,3,greedy
9720,1,0,greedy
9721,1,0,greedy
9722,1,3,greedy
9723,1,3,greedy
9724,1,0,greedy
9725,1,0,greedy
9726,1,0,greedy
9727,1,0,greedy
9728,1,0,greedy
9729,1,3,greedy
9730,0,0,random
9731,1,0,greedy
9732,1,0,greedy
9733,1,3,greedy
9734,1,0,greedy
9735,1,0,greedy
9736,1,0,greedy
9737,1,0,greedy
9738,1,0,greedy
9739,1,0,greedy
9740,1,0,greedy
9741,0,0,random
9742,1,0,greedy
9743,0,0,random
9744,1,0,greedy
9745,1,0,greedy
9746,0,0,greedy
9747,0,0,random
9748,1,0,greedy
9749,1,0,greedy
9750,0,0,greedy
9751,1,0,greedy
9752,0,0,greedy
9753,1,0,greedy
9754,0,0,greedy
9755,1,0,greedy
9756,0,0,greedy
9757,1,0,greedy
9758,0,0,greedy
9759,1,0,greedy
9760,1,0,random
9761,0,0,greedy
9762,0,0,greedy
9763,1,0,greedy
9764,0,0,greedy
9765,1,0,greedy
9766,0,0,greedy
9767,1,0,greedy
9768,0,5,greedy
9769,0,0,greedy
9770,0,0,greedy
9771,0,0,greedy
9772,0,0,greedy
9773,0,0,greedy
9774,0,0,greedy
9775,0,0,greedy
9776,0,0,greedy
9777,1,0,greedy
9778,0,0,greedy
9779,1,0,greedy
9780,0,0,greedy
9781,1,0,greedy
9782,1,0,random
9783,0,0,greedy
9784,0,0,greedy
9785,1,0,greedy
9786,0,0,greedy
9787,1,0,greedy
9788,0,0,greedy
9789,1,0,random
9790,0,0,greedy
9791,1,0,greedy
9792,0,0,greedy
9793,1,0,greedy
9794,0,0,greedy
9795,0,0,random
9796,1,0,greedy
9797,1,0,random
9798,0,0,greedy
9799,1,0,greedy
9800,0,0,greedy
9801,1,0,greedy
9802,0,0,greedy
9803,1,0,greedy
9804,0,0,greedy
9805,1,0,greedy
9806,0,0,greedy
9807,1,0,greedy
9808,0,0,greedy
9809,1,0,greedy
9810,0,0,greedy
9811,1,0,greedy
9812,0,0,greedy
9813,1,0,greedy
9814,0,0,greedy
9815,1,0,greedy
9816,0,0,greedy
9817,1,0,greedy
9818,0,0,greedy
9819,1,0,greedy
9820,1,0,random
9821,0,0,greedy
9822,0,0,greedy
9823,1,0,greedy
9824,0,0,greedy
9825,1,0,greedy
9826,0,0,greedy
9827,1,0,greedy
9828,0,0,greedy
9829,1,0,greedy
9830,0,0,greedy
9831,1,0,greedy
9832,0,0,random
9833,1,0,greedy
9834,0,0,greedy
9835,1,0,greedy
9836,0,0,greedy
9837,1,0,greedy
9838,0,0,greedy
9839,1,0,greedy
9840,0,0,greedy
9841,1,0,greedy
9842,0,5,greedy
9843,0,0,greedy
9844,0,0,random
9845,0,0,greedy
9846,0,0,greedy
9847,0,0,greedy
9848,0,0,greedy
9849,0,0,greedy
9850,0,0,greedy
9851,0,0,greedy
9852,0,5,greedy
9853,0,0,greedy
9854,0,0,greedy
9855,0,0,greedy
9856,0,0,greedy
9857,0,0,greedy
9858,0,5,greedy
9859,0,0,greedy
9860,0,5,greedy
9861,0,0,greedy
9862,0,5,greedy
9863,0,0,greedy
9864,0,5,greedy
9865,0,0,greedy
9866,0,5,greedy
9867,0,0,greedy
9868,0,5,greedy
9869,0,0,greedy
9870,0,5,greedy
9871,0,0,greedy
9872,0,5,greedy
9873,0,0,greedy
9874,0,5,greedy
9875,0,0,greedy
9876,0,5,greedy
9877,0,0,greedy
9878,0,5,greedy
9879,0,0,greedy
9880,0,5,greedy
9881,0,0,greedy
9882,0,5,greedy
9883,0,0,greedy
9884,0,5,greedy
9885,1,0,random
9886,1,3,random
9887,0,0,greedy
9888,1,3,random
9889,0,5,greedy
9890,0,0,greedy
9891,0,5,greedy
9892,0,0,greedy
9893,0,5,greedy
9894,0,0,greedy
9895,0,5,greedy
9896,0,0,greedy
9897,0,5,greedy
9898,1,0,random
9899,0,0,greedy
9900,0,0,greedy
9901,0,0,greedy
9902,0,0,greedy
9903,0,5,greedy
9904,0,5,greedy
9905,0,0,greedy
9906,0,5,greedy
9907,0,0,greedy
9908,0,5,greedy
9909,0,0,greedy
9910,0,5,greedy
9911,0,0,greedy
9912,0,5,greedy
9913,0,0,greedy
9914,0,5,greedy
9915,0,0,random
9916,0,5,greedy
9917,0,0,greedy
9918,0,5,greedy
9919,0,0,greedy
9920,0,5,greedy
9921,0,0,greedy
9922,0,5,greedy
9923,0,0,greedy
9924,0,5,greedy
9925,0,0,greedy
9926,0,5,greedy
9927,0,0,greedy
9928,0,5,greedy
9929,0,0,greedy
9930,0,5,greedy
9931,1,0,random
9932,0,0,greedy
9933,0,0,greedy
9934,0,0,random
9935,0,0,greedy
9936,0,5,greedy
9937,0,5,greedy
9938,0,0,greedy
9939,0,5,greedy
9940,0,0,greedy
9941,0,5,greedy
9942,0,0,greedy
9943,0,5,greedy
9944,0,0,greedy
9945,0,5,greedy
9946,0,0,greedy
9947,0,5,greedy
9948,0,0,greedy
9949,0,5,greedy
9950,0,0,greedy
9951,0,5,greedy
9952,0,0,greedy
9953,1,3,random
9954,0,5,greedy
9955,0,5,greedy
9956,0,0,greedy
9957,0,5,greedy
9958,0,0,greedy
9959,0,0,greedy
9960,0,5,greedy
9961,0,5,greedy
9962,0,0,greedy
9963,0,5,greedy
9964,0,0,greedy
9965,0,5,greedy
9966,0,0,greedy
9967,0,0,greedy
9968,0,0,greedy
9969,0,5,greedy
9970,0,5,greedy
9971,0,5,greedy
9972,0,5,greedy
9973,0,0,greedy
9974,0,0,greedy
9975,0,5,greedy
9976,0,5,greedy
9977,0,0,greedy
9978,1,0,random
9979,0,0,greedy
9980,0,0,greedy
9981,0,0,greedy
9982,0,0,greedy
9983,0,5,greedy
9984,0,0,greedy
9985,0,5,greedy
9986,0,0,greedy
9987,0,5,greedy
9988,0,0,greedy
9989,0,0,greedy
9990,0,5,random
9991,0,5,greedy
9992,0,0,greedy
9993,1,3,random
9994,0,5,greedy
9995,0,5,greedy
9996,0,5,greedy
9997,0,0,random
9998,0,5,greedy
9999,1,0,random
10000,0,0,greedy
